# PLEASE DO NOT REMOVE OR CHANGE THIS COPYRIGHT BLOCK
#====================================================================
#
#  Copyright 2014 (C) Quranic Arabic Corpus
#  Kais Dukes, sckd@leeds.ac.uk
#  License: GNU General Public License
#
#  The Quranic Arabic Corpus includes syntactic and morphological
#  annotation of the Quran, and builds on the verified Arabic text
#  distributed by the Tanzil project.
#
#  TERMS OF USE:
#
#  - Permission is granted to copy and distribute verbatim copies
#    of this file, but CHANGING IT IS NOT ALLOWED.
#
#  - This annotation can be used in any website or application,
#    provided its source (the Quranic Arabic Corpus) is clearly
#    indicated, and a link is made to http://corpus.quran.com to enable
#    users to keep track of changes.
#
#  - This copyright notice shall be included in all verbatim copies
#    of the text, and shall be reproduced appropriately in all works
#    derived from or containing substantial portion of this file.
#
#  Please check updates at: http://corpus.quran.com/download

# PLEASE DO NOT REMOVE OR CHANGE THIS COPYRIGHT BLOCK
#====================================================================
#
#  Tanzil Quran Text (Uthmani, version 1.0.2)
#  Copyright (C) 2008-2009 Tanzil.info
#  License: Creative Commons BY-ND 3.0 Unported
#
#  This copy of quran text is carefully produced, highly
#  verified and continuously monitored by a group of specialists
#  at Tanzil project.
#
#  TERMS OF USE:
#
#  - Permission is granted to copy and distribute verbatim copies
#    of this text, but CHANGING IT IS NOT ALLOWED.
#
#  - This quran text can be used in any website or application,
#    provided its source (Tanzil.info) is clearly indicated, and
#    a link is made to http://tanzil.info to enable users to keep
#    track of changes.
#
#  - This copyright notice shall be included in all verbatim copies
#    of the text, and shall be reproduced appropriately in all files
#    derived from or containing substantial portion of this text.
#
#  Please check updates at: http://tanzil.info/updates/
#
#====================================================================

6633,3,28,25,and to,wa<ilaY
6634,3,28,26,Allah,All~ahi
6635,3,28,27,(is) the final return.,AlomaSiyru
6636,3,29,1,"Say,",qulo
6637,3,29,2,"""Whether",<ino
6638,3,29,3,you conceal,tuxofuwA
6639,3,29,4,what,maA
6640,3,29,5,(is) in,fiy
6641,3,29,6,your breasts,Suduwrikumo
6642,3,29,7,or,>awo
6643,3,29,8,you disclose it -,tuboduwhu
6644,3,29,9,knows it,yaEolamohu
6645,3,29,10,Allah.,All~ahu
6646,3,29,11,And He knows,wayaEolamu
6647,3,29,12,what,maA
6648,3,29,13,(is) in,fiy
6649,3,29,14,the heavens,Als~amaAwaAti
6650,3,29,15,and what,wamaA
6651,3,29,16,(is) in,fiy
6652,3,29,17,the earth.,Alo>aroDi
6653,3,29,18,And Allah,waAll~ahu
6654,3,29,19,(is) on,EalaY`
6655,3,29,20,every,kul~i
6656,3,29,21,thing,$ayo'K
6657,3,29,22,"All-Powerful.""",qadiyrN
6658,3,30,1,(On the) day,yawoma
6659,3,30,2,will find,tajidu
6660,3,30,3,every,kul~u
6661,3,30,4,soul,nafosK
6662,3,30,5,what,maA
6663,3,30,6,it did,Eamilato
6664,3,30,7,of,mino
6665,3,30,8,good -,xayorK
6666,3,30,9,"presented,",muHoDarFA
6667,3,30,10,and what,wamaA
6668,3,30,11,it did,Eamilato
6669,3,30,12,of,mino
6670,3,30,13,"evil,",suw'K
6671,3,30,14,it will wish,tawad~u
6672,3,30,15,[if],lawo
6673,3,30,16,that,>an~a
6674,3,30,17,between itself,bayonahaA
6675,3,30,18,and between it (evil),wabayonahu
6676,3,30,19,(was) a distance,>amadFA
6677,3,30,20,great.,baEiydFA
6678,3,30,21,And warns you,wayuHa*~irukumu
6679,3,30,22,Allah,All~ahu
6680,3,30,23,"(against) Himself,",nafosahu
6681,3,30,24,and Allah,waAll~ahu
6682,3,30,25,(is) Most Kind,ra'uwfN
6683,3,30,26,to (His) [the] slaves.,biAloEibaAdi
6684,3,31,1,"Say,",qulo
6685,3,31,2,"""If",<ino
6686,3,31,3,you,kunotumo
6687,3,31,4,love,tuHib~uwna
6688,3,31,5,"Allah,",All~aha
6689,3,31,6,"then follow me,",faAt~abiEuwniy
6690,3,31,7,will love you,yuHobibokumu
6691,3,31,8,Allah,All~ahu
6692,3,31,9,and He will forgive,wayagofiro
6693,3,31,10,for you,lakumo
6694,3,31,11,your sins.,*unuwbakumo
6695,3,31,12,And Allah,waAll~ahu
6696,3,31,13,"(is) Oft-Forgiving,",gafuwrN
6697,3,31,14,Most Merciful.,raHiymN
6698,3,32,1,"Say,",qulo
6699,3,32,2,"""Obey",>aTiyEuwA
6700,3,32,3,Allah,All~aha
6701,3,32,4,"and the Messenger.""",waAlr~asuwla
6702,3,32,5,Then if,fa<ino
6703,3,32,6,they turn away -,tawal~awoA
6704,3,32,7,"then indeed,",fa<in~a
6705,3,32,8,Allah,All~aha
6706,3,32,9,(does) not,laA
6707,3,32,10,love,yuHib~u
6708,3,32,11,the disbelievers.,AlokaAfiriyna
6709,3,33,1,"Indeed,",<in~a
6710,3,33,2,Allah,All~aha
6711,3,33,3,chose,ASoTafaY`
6712,3,33,4,Adam,A^dama
6713,3,33,5,"and Nuh,",wanuwHFA
6714,3,33,6,and (the) family,waA^la
6715,3,33,7,(of) Ibrahim,<iboraAhiyma
6716,3,33,8,and (the) family,waA^la
6717,3,33,9,(of) Imran,EimoraAna
6718,3,33,10,over,EalaY
6719,3,33,11,the worlds.,AloEaAlamiyna
6720,3,34,1,"Descendents,",*ur~iy~apF
6721,3,34,2,some of them,baEoDuhaA
6722,3,34,3,from,mino
6723,3,34,4,others.,baEoDK
6724,3,34,5,And Allah,waAll~ahu
6725,3,34,6,"(is) All-Hearing,",samiyEN
6726,3,34,7,All-Knowing.,EaliymN
6727,3,35,1,When,<i*o
6728,3,35,2,[she] said,qaAlati
6729,3,35,3,(the) wife,Amora>atu
6730,3,35,4,"(of) Imran,",EimoraAna
6731,3,35,5,"""My Lord!",rab~i
6732,3,35,6,"Indeed, I",<in~iy
6733,3,35,7,[I] vowed,na*arotu
6734,3,35,8,to You,laka
6735,3,35,9,what,maA
6736,3,35,10,(is) in,fiy
6737,3,35,11,"my womb,",baToniy
6738,3,35,12,"dedicated,",muHar~arFA
6739,3,35,13,so accept,fataqab~alo
6740,3,35,14,from me.,min~iy
6741,3,35,15,"Indeed, You,",<in~aka
6742,3,35,16,You,>anota
6743,3,35,17,"(are) the All-Hearing,",Als~amiyEu
6744,3,35,18,the All-Knowing.,AloEaliymu
6745,3,36,1,Then when,falam~aA
6746,3,36,2,"she delivered her,",waDaEatohaA
6747,3,36,3,"she said,",qaAlato
6748,3,36,4,"""My Lord,",rab~i
6749,3,36,5,indeed I,<in~iy
6750,3,36,6,[I] (have) delivered [her],waDaEotuhaA
6751,3,36,7,"a female.""",>unovaY`
6752,3,36,8,And Allah,waAll~ahu
6753,3,36,9,knows better,>aEolamu
6754,3,36,10,[of] what,bimaA
6755,3,36,11,"she delivered,",waDaEato
6756,3,36,12,and is not,walayosa
6757,3,36,13,the male,Al*~akaru
6758,3,36,14,like the female.,kaAlo>unovaY`
6759,3,36,15,"""And that I",wa<in~iy
6760,3,36,16,[I] (have) named her,sam~ayotuhaA
6761,3,36,17,Maryam,maroyama
6762,3,36,18,and that I,wa<in~iy
6763,3,36,19,[I] seek refuge for her,>uEiy*uhaA
6764,3,36,20,in You,bika
6765,3,36,21,and her offspring,wa*ur~iy~atahaA
6766,3,36,22,from,mina
6767,3,36,23,the Shaitaan,Al$~ayoTaAni
6768,3,36,24,"the rejected.""",Alr~ajiymi
6769,3,37,1,"So accepted her,",fataqab~alahaA
6770,3,37,2,her Lord,rab~uhaA
6771,3,37,3,with acceptance,biqabuwlK
6772,3,37,4,"good,",HasanK
6773,3,37,5,and reared her -,wa>anobatahaA
6774,3,37,6,a rearing,nabaAtFA
6775,3,37,7,"good,",HasanFA
6776,3,37,8,and put her in (the) care,wakaf~alahaA
6777,3,37,9,(of) Zakariya.,zakariy~aA
6778,3,37,10,Whenever,kul~amaA
6779,3,37,11,entered,daxala
6780,3,37,12,upon her,EalayohaA
6781,3,37,13,Zakariya,zakariy~aA
6782,3,37,14,[the] prayer chamber,AlomiHoraAba
6783,3,37,15,he found,wajada
6784,3,37,16,with her,EinodahaA
6785,3,37,17,provision.,rizoqFA
6786,3,37,18,"He said,",qaAla
6787,3,37,19,"""O Maryam!",yaA maroyamu
6788,3,37,20,From where,>an~aY`
6789,3,37,21,for you,laki
6790,3,37,22,"(is) this?""",ha`*aA
6791,3,37,23,"She said,",qaAlato
6792,3,37,24,"""This",huwa
6793,3,37,25,(is),mino
6794,3,37,26,from,Einodi
6795,3,37,27,Allah.,All~ahi
6796,3,37,28,"Indeed,",<in~a
6797,3,37,29,Allah,All~aha
6798,3,37,30,gives provision,yarozuqu
6799,3,37,31,(to) whom,mano
6800,3,37,32,He wills,ya$aA'u
6801,3,37,33,without,bigayori
6802,3,37,34,"measure.""",HisaAbK
6803,3,38,1,"There only,",hunaAlika
6804,3,38,2,invoked,daEaA
6805,3,38,3,Zakariya,zakariy~aA
6806,3,38,4,"his Lord,",rab~ahu
6807,3,38,5,"he said,",qaAla
6808,3,38,6,"""My Lord",rab~i
6809,3,38,7,grant,habo
6810,3,38,8,[for] me,liy
6811,3,38,9,from,mino
6812,3,38,10,Yourself,ladunoka
6813,3,38,11,offspring,*ur~iy~apF
6814,3,38,12,pure.,Tay~ibapF
6815,3,38,13,"Indeed, You",<in~aka
6816,3,38,14,(are) All-Hearer,samiyEu
6817,3,38,15,(of) the prayer,Ald~uEaA'i
6818,3,39,1,Then called him,fanaAdatohu
6819,3,39,2,the Angels,AlomalaA}ikapu
6820,3,39,3,when he,wahuwa
6821,3,39,4,(was) standing -,qaA}imN
6822,3,39,5,praying,yuSal~iy
6823,3,39,6,in,fiy
6824,3,39,7,the prayer chamber.,AlomiHoraAbi
6825,3,39,8,"""Indeed,",>an~a
6826,3,39,9,Allah,All~aha
6827,3,39,10,gives you glad tidings,yuba$~iruka
6828,3,39,11,"of Yahya,",biyaHoyaY`
6829,3,39,12,confirming,muSad~iqFA
6830,3,39,13,[of] a Word,bikalimapK
6831,3,39,14,from,mina
6832,3,39,15,Allah,All~ahi
6833,3,39,16,and a noble,wasay~idFA
6834,3,39,17,and chaste,waHaSuwrFA
6835,3,39,18,and a Prophet,wanabiy~FA
6836,3,39,19,among,mina
6837,3,39,20,the righteous.,AlS~aAliHiyna
6838,3,40,1,"He said,",qaAla
6839,3,40,2,"""My Lord",rab~i
6840,3,40,3,how,>an~aY`
6841,3,40,4,can (there) be,yakuwnu
6842,3,40,5,for me,liy
6843,3,40,6,"a son,",gulaAmN
6844,3,40,7,and verily,waqado
6845,3,40,8,has reached me,balaganiya
6846,3,40,9,[the] old age,Alokibaru
6847,3,40,10,and my wife,waAmora>atiy
6848,3,40,11,"(is) [a] barren?""",EaAqirN
6849,3,40,12,"He said,",qaAla
6850,3,40,13,"""Thus;",ka*a`lika
6851,3,40,14,Allah,All~ahu
6852,3,40,15,does,yafoEalu
6853,3,40,16,what,maA
6854,3,40,17,"He wills.""",ya$aA'u
6855,3,41,1,"He said,",qaAla
6856,3,41,2,"""My Lord",rab~i
6857,3,41,3,make,AjoEalo
6858,3,41,4,for me,liy
6859,3,41,5,"a sign.""",A^yapF
6860,3,41,6,"He said,",qaAla
6861,3,41,7,your sign,A^yatuka
6862,3,41,8,(is) that not,>al~aA
6863,3,41,9,you will speak,tukal~ima
6864,3,41,10,(to) the people,Aln~aAsa
6865,3,41,11,(for) three,valaAvapa
6866,3,41,12,days,>ay~aAmK
6867,3,41,13,except,<il~aA
6868,3,41,14,(with) gestures.,ramozFA
6869,3,41,15,And remember,waA*okuro
6870,3,41,16,your Lord,rab~aka
6871,3,41,17,"much,",kaviyrFA
6872,3,41,18,and glorify (Him),wasab~iHo
6873,3,41,19,in the evening,biAloEa$iy~i
6874,3,41,20,"and (in) the morning.""",waAlo<ibokaAri
6875,3,42,1,And when,wa<i*o
6876,3,42,2,said,qaAlati
6877,3,42,3,"the Angels,",AlomalaA}ikapu
6878,3,42,4,"""O Maryam!",yaA maroyamu
6879,3,42,5,"Indeed,",<in~a
6880,3,42,6,Allah,All~aha
6881,3,42,7,(has) chosen you,ASoTafaAki
6882,3,42,8,and purified you,waTah~araki
6883,3,42,9,and chosen you,waASoTafaAki
6884,3,42,10,over,EalaY`
6885,3,42,11,(the) women,nisaA'i
6886,3,42,12,"(of) the worlds.""",AloEaAlamiyna
6887,3,43,1,"""O Maryam!",yaA maroyamu
6888,3,43,2,Be obedient,Aqonutiy
6889,3,43,3,to your Lord,lirab~iki
6890,3,43,4,and prostrate,waAsojudiy
6891,3,43,5,and bow down,waArokaEiy
6892,3,43,6,with,maEa
6893,3,43,7,"those who bow down.""",Alr~aAkiEiyna
6894,3,44,1,That,*a`lika
6895,3,44,2,(is) from,mino
6896,3,44,3,(the) news,>anobaA'i
6897,3,44,4,(of) the unseen -,Alogayobi
6898,3,44,5,We reveal it,nuwHiyhi
6899,3,44,6,to you.,<ilayoka
6900,3,44,7,And not,wamaA
6901,3,44,8,you were,kunota
6902,3,44,9,with them,ladayohimo
6903,3,44,10,when,<i*o
6904,3,44,11,they cast,yuloquwna
6905,3,44,12,their pens,>aqolaAmahumo
6906,3,44,13,(as to) which of them,>ay~uhumo
6907,3,44,14,takes charge (of),yakofulu
6908,3,44,15,Maryam;,maroyama
6909,3,44,16,and not,wamaA
6910,3,44,17,you were,kunota
6911,3,44,18,with them,ladayohimo
6912,3,44,19,when,<i*o
6913,3,44,20,they (were) disputing.,yaxotaSimuwna
6914,3,45,1,When,<i*o
6915,3,45,2,said,qaAlati
6916,3,45,3,"the Angels,",AlomalaA}ikapu
6917,3,45,4,"""O Maryam!",yaA maroyamu
6918,3,45,5,"Indeed,",<in~a
6919,3,45,6,Allah,All~aha
6920,3,45,7,gives you glad tidings,yuba$~iruki
6921,3,45,8,of a word,bikalimapK
6922,3,45,9,"from Him,",minohu
6923,3,45,10,his name,Asomuhu
6924,3,45,11,"(is) the Messiah,",AlomasiyHu
6925,3,45,12,"Isa,",EiysaY
6926,3,45,13,son,Abonu
6927,3,45,14,"(of) Maryam,",maroyama
6928,3,45,15,honored,wajiyhFA
6929,3,45,16,in,fiy
6930,3,45,17,the world,Ald~unoyaA
6931,3,45,18,"and (in) the Hereafter,",waAloA^xirapi
6932,3,45,19,and of,wamina
6933,3,45,20,those brought near (to Allah).,Alomuqar~abiyna
6934,3,46,1,And he will speak,wayukal~imu
6935,3,46,2,(to) the people,Aln~aAsa
6936,3,46,3,in,fiy
6937,3,46,4,the cradle,Alomahodi
6938,3,46,5,and (in) maturity;,wakaholFA
6939,3,46,6,and (he will be) of,wamina
6940,3,46,7,"the righteous.""",AlS~aAliHiyna
6941,3,47,1,"She said,",qaAlato
6942,3,47,2,"""My Lord",rab~i
6943,3,47,3,how,>an~aY`
6944,3,47,4,is [it],yakuwnu
6945,3,47,5,for me,liy
6946,3,47,6,"a boy,",waladN
6947,3,47,7,and (has) not,walamo
6948,3,47,8,touch(ed) me,yamosasoniy
6949,3,47,9,"any man?""",ba$arN
6950,3,47,10,"He said,",qaAla
6951,3,47,11,"""Thus",ka*a`liki
6952,3,47,12,Allah,All~ahu
6953,3,47,13,creates,yaxoluqu
6954,3,47,14,what,maA
6955,3,47,15,He wills.,ya$aA'u
6956,3,47,16,When,<i*aA
6957,3,47,17,He decrees,qaDaY`
6958,3,47,18,a matter,>amorFA
6959,3,47,19,then only,fa<in~amaA
6960,3,47,20,He says,yaquwlu
6961,3,47,21,"to it,",lahu
6962,3,47,22,"""Be,""",kuno
6963,3,47,23,and it becomes.,fayakuwnu
6964,3,48,1,And He will teach him,wayuEal~imuhu
6965,3,48,2,"the Book,",AlokitaAba
6966,3,48,3,"and [the] wisdom,",waAloHikomapa
6967,3,48,4,"and the Taurat,",waAlt~aworaApa
6968,3,48,5,and the Injeel.,waAlo<inojiyla
6969,3,49,1,And (make him) a Messenger,warasuwlFA
6970,3,49,2,to,<ilaY`
6971,3,49,3,(the) Children,baniy
6972,3,49,4,"(of) Israel,",<isoraA}iyla
6973,3,49,5,"""Indeed, I",>an~iy
6974,3,49,6,[surely],qado
6975,3,49,7,[I] (have) come (to) you,ji}otukumo
6976,3,49,8,with a sign,biA^yapK
6977,3,49,9,from,mino
6978,3,49,10,your Lord,rab~ikumo
6979,3,49,11,that I,>an~iy
6980,3,49,12,[I] design,>axoluqu
6981,3,49,13,for you,lakumo
6982,3,49,14,from,mina
6983,3,49,15,[the] clay,AlT~iyni
6984,3,49,16,like the form,kahayo}api
6985,3,49,17,"(of) the bird,",AlT~ayori
6986,3,49,18,then I breath,fa>anofuxu
6987,3,49,19,into it,fiyhi
6988,3,49,20,and it becomes,fayakuwnu
6989,3,49,21,a bird,TayorFA
6990,3,49,22,by (the) permission,bi<i*oni
6991,3,49,23,(of) Allah.,All~ahi
6992,3,49,24,And I cure,wa>ubori}u
6993,3,49,25,"the blind,",Alo>akomaha
6994,3,49,26,"and the leper,",waAlo>aboraSa
6995,3,49,27,and I give life,wa>uHoyiy
6996,3,49,28,(to) the dead,AlomawotaY`
6997,3,49,29,by (the) permission,bi<i*oni
6998,3,49,30,(of) Allah.,All~ahi
6999,3,49,31,And I inform you,wa>unab~i}ukumo
7000,3,49,32,of what,bimaA
7001,3,49,33,you eat,ta>okuluwna
7002,3,49,34,and what,wamaA
7003,3,49,35,you store,tad~axiruwna
7004,3,49,36,in,fiy
7005,3,49,37,your houses.,buyuwtikumo
7006,3,49,38,"Indeed,",<in~a
7007,3,49,39,in,fiy
7008,3,49,40,that,*a`lika
7009,3,49,41,(is) surely a sign,laA^yapF
7010,3,49,42,"for you,",lakumo
7011,3,49,43,if,<ino
7012,3,49,44,you are,kunotumo
7013,3,49,45,believers.,mu&ominiyna
7014,3,50,1,And confirming,wamuSad~iqFA
7015,3,50,2,that which,limaA
7016,3,50,3,(was),bayona
7017,3,50,4,before me,yaday~a
7018,3,50,5,of,mina
7019,3,50,6,"the Taurat,",Alt~aworaApi
7020,3,50,7,and so that I make lawful,wali>uHil~a
7021,3,50,8,for you,lakumo
7022,3,50,9,some,baEoDa
7023,3,50,10,(of) that which,Al~a*iy
7024,3,50,11,was forbidden,Hur~ima
7025,3,50,12,to you.,Ealayokumo
7026,3,50,13,And I (have) come to you,waji}otukumo
7027,3,50,14,with a sign,biA^yapK
7028,3,50,15,from,mino
7029,3,50,16,your Lord.,rab~ikumo
7030,3,50,17,So fear,faAt~aquwA
7031,3,50,18,Allah,All~aha
7032,3,50,19,and obey me.,wa>aTiyEuwni
7033,3,51,1,"Indeed,",<in~a
7034,3,51,2,Allah,All~aha
7035,3,51,3,(is) my Lord,rab~iy
7036,3,51,4,"and your Lord,",warab~ukumo
7037,3,51,5,so worship Him.,faAEobuduwhu
7038,3,51,6,This,ha`*aA
7039,3,51,7,(is) the path,SiraATN
7040,3,51,8,"straight.""",musotaqiymN
7041,3,52,1,Then when,falam~aA
7042,3,52,2,perceived,>aHas~a
7043,3,52,3,Isa,EiysaY`
7044,3,52,4,from them,minohumu
7045,3,52,5,[the] disbelief,Alokufora
7046,3,52,6,"he said,",qaAla
7047,3,52,7,"""Who",mano
7048,3,52,8,(will be) my helpers,>anoSaAriy
7049,3,52,9,to,<ilaY
7050,3,52,10,"Allah.""",All~ahi
7051,3,52,11,Said,qaAla
7052,3,52,12,the disciples,AloHawaAriy~uwna
7053,3,52,13,"""We",naHonu
7054,3,52,14,(will be the) helpers,>anoSaAru
7055,3,52,15,"(of) Allah,",All~ahi
7056,3,52,16,we believe[d],A^man~aA
7057,3,52,17,in Allah,biAll~ahi
7058,3,52,18,and bear witness,waA$ohado
7059,3,52,19,that we,bi>an~aA
7060,3,52,20,(are) Muslims.,musolimuwna
7061,3,53,1,"Our Lord,",rab~anaA
7062,3,53,2,we believe[d],A^man~aA
7063,3,53,3,in what,bimaA
7064,3,53,4,You revealed,>anozalota
7065,3,53,5,and we follow[ed],waAt~abaEonaA
7066,3,53,6,"the Messenger,",Alr~asuwla
7067,3,53,7,then write us,faAkotubonaA
7068,3,53,8,among,maEa
7069,3,53,9,"the witnesses.""",Al$~aAhidiyna
7070,3,54,1,"And they schemed,",wamakaruwA
7071,3,54,2,and planned,wamakara
7072,3,54,3,Allah.,All~ahu
7073,3,54,4,And Allah,waAll~ahu
7074,3,54,5,(is the) best,xayoru
7075,3,54,6,(of) the planners.,AlomaAkiriyna
7076,3,55,1,When,<i*o
7077,3,55,2,said,qaAla
7078,3,55,3,Allah,All~ahu
7079,3,55,4,"""O Isa!",yaA EiysaY`
7080,3,55,5,"Indeed, I",<in~iy
7081,3,55,6,(will) take you,mutawaf~iyka
7082,3,55,7,and raise you,waraAfiEuka
7083,3,55,8,to Myself,<ilay~a
7084,3,55,9,and purify you,wamuTah~iruka
7085,3,55,10,from,mina
7086,3,55,11,those who,Al~a*iyna
7087,3,55,12,"disbelieve[d],",kafaruwA
7088,3,55,13,and I will make,wajaAEilu
7089,3,55,14,those who,Al~a*iyna
7090,3,55,15,follow[ed] you,At~abaEuwka
7091,3,55,16,superior,fawoqa
7092,3,55,17,(to) those who,Al~a*iyna
7093,3,55,18,disbelieve[d],kafaruwA
7094,3,55,19,on,<ilaY`
7095,3,55,20,(the) Day,yawomi
7096,3,55,21,(of) [the] Resurrection.,AloqiyaAmapi
7097,3,55,22,Then,vum~a
7098,3,55,23,to Me,<ilay~a
7099,3,55,24,(is) your return,marojiEukumo
7100,3,55,25,and I will judge,fa>aHokumu
7101,3,55,26,between you,bayonakumo
7102,3,55,27,about what,fiymaA
7103,3,55,28,you were,kunotumo
7104,3,55,29,[in it],fiyhi
7105,3,55,30,differing.,taxotalifuwna
7106,3,56,1,Then as for,fa>am~aA
7107,3,56,2,those who,Al~a*iyna
7108,3,56,3,"disbelieve[d],",kafaruwA
7109,3,56,4,then I will punish them,fa>uEa*~ibuhumo
7110,3,56,5,(with) a punishment,Ea*aAbFA
7111,3,56,6,severe,$adiydFA
7112,3,56,7,in,fiy
7113,3,56,8,the world,Ald~unoyaA
7114,3,56,9,and (in) the Hereafter.,waAloA^xirapi
7115,3,56,10,And not,wamaA
7116,3,56,11,for them,lahumo
7117,3,56,12,any,mino
7118,3,56,13,helpers.,naASiriyna
7119,3,57,1,And as for,wa>am~aA
7120,3,57,2,those who,Al~a*iyna
7121,3,57,3,believe[d],A^manuwA
7122,3,57,4,and did,waEamiluwA
7123,3,57,5,[the] righteous deeds,AlS~aAliHaAti
7124,3,57,6,then He will grant them in full,fayuwaf~iyhimo
7125,3,57,7,their reward.,>ujuwrahumo
7126,3,57,8,And Allah,waAll~ahu
7127,3,57,9,(does) not,laA
7128,3,57,10,love,yuHib~u
7129,3,57,11,the wrongdoers.,AlZ~aAlimiyna
7130,3,58,1,That,*a`lika
7131,3,58,2,(is what) We recite [it],natoluwhu
7132,3,58,3,to you,Ealayoka
7133,3,58,4,of,mina
7134,3,58,5,the Verses,AloA^yaAti
7135,3,58,6,and the Reminder -,waAl*~ikori
7136,3,58,7,[the] Wise.,AloHakiymi
7137,3,59,1,"Indeed,",<in~a
7138,3,59,2,(the) likeness,mavala
7139,3,59,3,(of) Isa,EiysaY`
7140,3,59,4,near,Einoda
7141,3,59,5,Allah,All~ahi
7142,3,59,6,(is) like (the) likeness,kamavali
7143,3,59,7,(of) Adam.,A^dama
7144,3,59,8,He created him,xalaqahu
7145,3,59,9,from,mino
7146,3,59,10,dust,turaAbK
7147,3,59,11,then,vum~a
7148,3,59,12,He said,qaAla
7149,3,59,13,"to him,",lahu
7150,3,59,14,"""Be,""",kuno
7151,3,59,15,and he was.,fayakuwnu
7152,3,60,1,The truth,AloHaq~u
7153,3,60,2,(is) from,mino
7154,3,60,3,"your Lord,",rab~ika
7155,3,60,4,so (do) not,falaA
7156,3,60,5,be,takuno
7157,3,60,6,among,mina
7158,3,60,7,the doubters.,Alomumotariyna
7159,3,61,1,Then whoever,famano
7160,3,61,2,argues (with) you,HaAj~aka
7161,3,61,3,concerning it,fiyhi
7162,3,61,4,from,mino
7163,3,61,5,after,baEodi
7164,3,61,6,what,maA
7165,3,61,7,came to you,jaA'aka
7166,3,61,8,of,mina
7167,3,61,9,the knowledge,AloEilomi
7168,3,61,10,"then say,",faqulo
7169,3,61,11,"""Come,",taEaAlawoA
7170,3,61,12,let us call,nadoEu
7171,3,61,13,our sons,>abonaA'anaA
7172,3,61,14,"and your sons,",wa>abonaA'akumo
7173,3,61,15,and our women,wanisaA'anaA
7174,3,61,16,"and your women,",wanisaA'akumo
7175,3,61,17,and ourselves,wa>anofusanaA
7176,3,61,18,"and yourselves,",wa>anofusakumo
7177,3,61,19,then,vum~a
7178,3,61,20,"let us pray humbly,",nabotahilo
7179,3,61,21,and [we] invoke,fanajoEalo
7180,3,61,22,the curse,laEonata
7181,3,61,23,(of) Allah,All~ahi
7182,3,61,24,on,EalaY
7183,3,61,25,the liars.,AlokaA*ibiyna
7184,3,62,1,Indeed,<in~a
7185,3,62,2,"this,",ha`*aA
7186,3,62,3,surely it (is),lahuwa
7187,3,62,4,the narration -,AloqaSaSu
7188,3,62,5,[the] true.,AloHaq~u
7189,3,62,6,And (there is) no,wamaA
7190,3,62,7,(of),mino
7191,3,62,8,god,<ila`hK
7192,3,62,9,except,<il~aA
7193,3,62,10,Allah.,All~ahu
7194,3,62,11,"And indeed,",wa<in~a
7195,3,62,12,"Allah,",All~aha
7196,3,62,13,surely He,lahuwa
7197,3,62,14,"(is) the All-Mighty,",AloEaziyzu
7198,3,62,15,the All-Wise.,AloHakiymu
7199,3,63,1,And if,fa<ino
7200,3,63,2,"they turn back,",tawal~awoA
7201,3,63,3,"then indeed,",fa<in~a
7202,3,63,4,Allah,All~aha
7203,3,63,5,"(is) All-Knowing,",EaliymN
7204,3,63,6,of the corrupters.,biAlomufosidiyna
7205,3,64,1,"Say,",qulo
7206,3,64,2,"""O People",yaA >ahola
7207,3,64,3,(of) the Book!,AlokitaAbi
7208,3,64,4,Come,taEaAlawoA
7209,3,64,5,to,<ilaY`
7210,3,64,6,a word,kalimapK
7211,3,64,7,equitable,sawaA'K
7212,3,64,8,between us,bayonanaA
7213,3,64,9,and between you -,wabayonakumo
7214,3,64,10,that not,>al~aA
7215,3,64,11,we worship,naEobuda
7216,3,64,12,except,<il~aA
7217,3,64,13,"Allah,",All~aha
7218,3,64,14,and not,walaA
7219,3,64,15,we associate partners,nu$orika
7220,3,64,16,with Him -,bihi
7221,3,64,17,anything,$ayo}FA
7222,3,64,18,and not,walaA
7223,3,64,19,take,yat~axi*a
7224,3,64,20,some of us,baEoDunaA
7225,3,64,21,(to) others,baEoDFA
7226,3,64,22,(as) lords,>arobaAbFA
7227,3,64,23,from,mino
7228,3,64,24,besides,duwni
7229,3,64,25,"Allah.""",All~ahi
7230,3,64,26,Then if,fa<ino
7231,3,64,27,"they turn away,",tawal~awoA
7232,3,64,28,"then say,",faquwluwA
7233,3,64,29,"""Bear witness",A$ohaduwA
7234,3,64,30,that we,bi>an~aA
7235,3,64,31,"(are) Muslims.""",musolimuwna
7236,3,65,1,O People,yaA >ahola
7237,3,65,2,(of) the Book!,AlokitaAbi
7238,3,65,3,Why,lima
7239,3,65,4,(do) you argue,tuHaAj~uwna
7240,3,65,5,concerning,fiy
7241,3,65,6,Ibrahim,<iboraAhiyma
7242,3,65,7,while not,wamaA
7243,3,65,8,was revealed,>unozilati
7244,3,65,9,the Taurat,Alt~aworaApu
7245,3,65,10,and the Injeel,waAlo<inojiylu
7246,3,65,11,except,<il~aA
7247,3,65,12,from,mino
7248,3,65,13,after him?,baEodihi
7249,3,65,14,Then why don't,>afalaA
7250,3,65,15,you use your intellect?,taEoqiluwna
7251,3,66,1,Here you are -,haA >anotumo
7252,3,66,2,those who,ha`&ulaA'i
7253,3,66,3,argued,HaAjajotumo
7254,3,66,4,about what,fiymaA
7255,3,66,5,[for] you,lakumo
7256,3,66,6,of it,bihi
